pdate,exp_time,shunt_name,request_id,second
2022-10-23,2022-10-23 16:03:46,A,0db42723-a097-4afe-9893-3b06729bca1b,963
2022-10-23,2022-10-23 08:33:33,A,23a87b85-eabc-4b5b-909a-49e8432d8040,513
2022-10-23,2022-10-23 08:55:05,A,9838ef42-bc25-4a4c-8500-1d978fab14de,535
2022-10-23,2022-10-23 08:31:54,A,3d48a7b6-76df-42d5-8d4d-5dae02486432,511
2022-10-23,2022-10-23 10:22:23,A,c3bf6244-6315-47a2-9724-fc68ecf3e4c0,622
2022-10-23,2022-10-23 09:19:18,A,9f674eb5-9efb-490a-acd1-e6ffaf2108fa,559
2022-10-23,2022-10-23 08:38:42,A,a67613c2-d52a-4f56-a3c0-cc268d7dbba8,518
2022-10-23,2022-10-23 22:03:37,A,b28f7d6d-8880-43e4-83ed-9007ba79de09,1323
2022-10-23,2022-10-23 17:39:08,A,79c08b29-7837-49b7-8714-552b7098767c,1059
2022-10-23,2022-10-23 13:24:14,A,a61cdbd4-69a7-4d51-8506-8d9bec658470,804
2022-10-23,2022-10-23 18:42:14,A,15202c8d-5709-41e9-a25a-a49ffbca01a3,1122
2022-10-23,2022-10-23 17:07:21,A,a256b16c-f7b1-407f-b8d2-1e8efafba061,1027
2022-10-23,2022-10-23 10:52:18,A,56ef2368-e988-4ee7-be9c-391f0d863c84,652
2022-10-23,2022-10-23 10:56:04,A,199b29fe-9b90-481a-80a9-95e678cdef5a,656
2022-10-23,2022-10-23 10:13:42,A,e252e80b-5dee-4e30-98fe-8610ca7c1f7c,613
2022-10-23,2022-10-23 08:08:54,A,2fa9a567-0189-4143-bc84-6efc4717441c,488
2022-10-23,2022-10-23 09:09:26,A,307d7fd8-029f-4299-b819-f19d160cc414,549
2022-10-23,2022-10-23 21:16:30,A,3e56a4e6-e46b-4311-81cb-f3eac0005495,1276
2022-10-23,2022-10-23 22:12:45,A,d3bf51a8-339e-445d-b7d1-0b8b38847440,1332
2022-10-23,2022-10-23 08:05:43,A,cb6c0f83-2754-4ce3-ac54-8cb948d4fe0a,485
2022-10-23,2022-10-23 18:00:18,A,aaaa099b-5ad1-4948-a05c-c8dea1a93a0d,1080
2022-10-23,2022-10-23 17:52:57,A,ca14bb75-553e-4da8-8a94-8283873cf145,1072
2022-10-23,2022-10-23 09:00:43,A,7a175d19-5c9a-47cd-99f4-93a5e115011d,540
2022-10-23,2022-10-23 15:20:08,A,4c4b9aaa-6ec4-4f69-bb97-eedd8c6a5de2,920
2022-10-23,2022-10-23 17:43:31,A,016a12cc-b41e-4943-acd0-255c6f65244f,1063
2022-10-23,2022-10-23 17:53:07,A,8fb53f2f-5e3a-4415-be2d-5009ea8481dc,1073
2022-10-23,2022-10-23 23:21:44,A,a51096f3-6d49-4c5e-b1b1-aa821c48e335,1401
2022-10-23,2022-10-23 08:59:11,A,a86f9f72-3057-47aa-9468-b7ba230d1ee8,539
2022-10-23,2022-10-23 16:38:51,A,a47bd871-b537-413b-af26-3b13dd3547c5,998
2022-10-23,2022-10-23 22:28:37,A,c1e4006d-2f71-43d1-a487-e62104a42230,1348
2022-10-23,2022-10-23 07:57:15,A,b28f2669-a033-4bcd-b335-24d519ea3f45,477
2022-10-23,2022-10-23 16:58:04,A,849d3d89-57c2-4c23-a645-91c4f7a069f5,1018
2022-10-23,2022-10-23 21:48:43,A,38cc5f15-7f41-4bf7-938f-3299758253c9,1308
2022-10-23,2022-10-23 10:45:38,A,4c5d1d22-0e10-4f97-a12d-d12723912929,645
2022-10-23,2022-10-23 21:52:56,A,01d490a4-6511-40ac-acce-4627ef34bbd6,1312
2022-10-23,2022-10-23 23:23:28,A,1c44e9f5-8e8a-44a3-a25a-92ad936196cf,1403
2022-10-23,2022-10-23 23:24:53,A,30ac19ad-ec80-4173-83a8-9d6730cee821,1404
2022-10-23,2022-10-23 16:34:01,A,e9b7d1fd-eded-49af-a5cf-e1403dd62766,994
2022-10-23,2022-10-23 14:20:25,A,15e86a0d-ccaa-4a0d-9fc3-3d885ec46611,860
2022-10-23,2022-10-23 11:39:24,A,2cb9d40a-48b2-414f-af36-95181ac02099,699
2022-10-23,2022-10-23 19:32:44,A,dbc3219f-737b-42b3-add9-17879d0e46e6,1172
2022-10-23,2022-10-23 16:11:26,A,97e0a3c1-1a13-4fbb-9f8d-95d681dee0c0,971
2022-10-23,2022-10-23 17:24:51,A,b3ca0bb5-2b41-44b3-934a-382a0f07e7bb,1044
2022-10-23,2022-10-23 11:44:25,A,46477a99-281a-4a94-ab72-6ec76c36dfa2,704
2022-10-23,2022-10-23 13:21:41,A,2819d15c-e870-4b1a-9641-69b31af0ef33,801
2022-10-23,2022-10-23 16:13:20,A,f635b9aa-3aba-4574-8fde-9214255c95bd,973
2022-10-23,2022-10-23 17:14:22,A,e33b4004-5fb0-4fe2-a02c-fc422285b041,1034
2022-10-23,2022-10-23 14:37:25,A,b7521f98-2f13-4cf9-9dbd-5f92002cf0f2,877
2022-10-23,2022-10-23 18:48:39,A,ecf59730-c533-4e38-9cbf-39ff5f1ec578,1128
2022-10-23,2022-10-23 19:51:19,A,52adbeba-225c-4b6b-ba2c-4126c77335f2,1191
2022-10-23,2022-10-23 00:04:00,A,df5ecccb-2daf-4901-92de-3385bb46fd18,4
2022-10-23,2022-10-23 09:21:52,A,813b0324-9805-46fd-bc22-eaf456a3c2eb,561
2022-10-23,2022-10-23 10:32:23,A,da44ce90-b292-4897-b730-aa57d4f91a91,632
2022-10-23,2022-10-23 17:15:15,A,29b8a451-5bd7-4d2d-b92b-f81c65e42a66,1035
2022-10-23,2022-10-23 23:47:36,A,8b121594-b5f1-481c-8449-70ff8bc6bfd4,1427
2022-10-23,2022-10-23 11:20:18,A,e9ee2cce-01c1-4581-aa69-8edfa6c7fd49,680
2022-10-23,2022-10-23 23:12:44,A,3f18a8d4-7bd7-4104-83cf-64a763f9f41f,1392
2022-10-23,2022-10-23 14:11:15,A,870d1ea0-0902-4cd8-93da-abe0beaa386a,851
2022-10-23,2022-10-23 13:04:24,A,f3f4ec0a-cf89-46af-9eaf-cb06aeee7689,784
2022-10-23,2022-10-23 16:36:19,A,186908cf-6b64-4f32-9b2e-ce84ceff7a1f,996
2022-10-23,2022-10-23 12:59:27,A,084cfc02-b660-4e92-ba54-68e31478d7db,779
2022-10-23,2022-10-23 20:32:58,A,dd69c228-bb29-48bf-8512-21858014b228,1232
2022-10-23,2022-10-23 15:25:09,A,2fce2057-662b-4700-9b6d-f213c55ef317,925
2022-10-23,2022-10-23 17:57:49,A,11357626-0a2b-4b44-bead-1a8e6459ac6e,1077
2022-10-23,2022-10-23 09:00:35,A,554fab2d-9f5e-437c-81a4-a845ea612b2a,540
2022-10-23,2022-10-23 11:04:36,A,d00405db-7702-43e7-bd9d-0d559e05bb52,664
2022-10-23,2022-10-23 12:12:06,A,e8a7cd17-968a-42a9-9fd4-fa70575a9576,732
2022-10-23,2022-10-23 16:10:38,A,c98c32b5-7c30-410f-bbdd-80a18896728a,970
2022-10-23,2022-10-23 22:51:23,A,515ebf68-2c87-41c5-9f33-262b5599a18e,1371
2022-10-23,2022-10-23 14:50:58,A,23aacd03-db93-45f0-8682-3f19986ddf27,890
2022-10-23,2022-10-23 10:42:30,A,a93be4b5-8ac4-49f2-9ddb-da7964f5e619,642
2022-10-23,2022-10-23 22:52:58,A,c7417326-a2d9-46c6-8e97-85156dca6d64,1372
2022-10-23,2022-10-23 12:17:56,A,a66a4ccf-2e70-49a9-a4c0-4dde5b3e1210,737
2022-10-23,2022-10-23 08:04:13,A,539764ca-873e-44db-8a9a-3c764ab416c3,484
2022-10-23,2022-10-23 00:30:50,A,9032779e-90fb-4f5a-8eb5-4a7dee4c6253,30
2022-10-23,2022-10-23 12:41:18,A,3fe97fbb-5645-493a-8c6d-d607ca09d375,761
2022-10-23,2022-10-23 18:32:26,A,4b17995e-d3fa-4a04-a990-686f0eb0f42e,1112
2022-10-23,2022-10-23 15:27:15,A,0d9ca392-6ba9-4c77-b76a-f330a6beb932,927
2022-10-23,2022-10-23 01:37:55,A,efd774b2-35b0-48ba-b0c5-c81b24e5b4a4,97
2022-10-23,2022-10-23 14:32:53,A,3b4a3cd9-9da1-4ebf-8af1-8e6e55fe37a9,872
2022-10-23,2022-10-23 12:13:59,A,c7757dc3-420b-4a64-b6a1-e55c0575fddc,733
2022-10-23,2022-10-23 12:05:08,A,6ea57990-8435-46a9-a447-7efa820267f2,725
2022-10-23,2022-10-23 23:02:43,A,30ea2f52-e6db-4bea-944c-2905aa835820,1382
2022-10-23,2022-10-23 16:54:34,A,8126000f-f8c3-425d-bf30-d7c0c17750da,1014
2022-10-23,2022-10-23 14:28:28,A,47be86d1-912e-4c2a-8c51-5467fce68373,868
2022-10-23,2022-10-23 11:01:36,A,a3dfedec-c01c-4b21-977e-f116200edf5b,661
2022-10-23,2022-10-23 10:23:34,A,0fd77bc9-a481-4ab5-a9e8-0ea28343a0c2,623
2022-10-23,2022-10-23 18:33:01,A,a1eb98cf-f72c-4102-b2a8-49435c832dc0,1113
2022-10-23,2022-10-23 18:59:31,A,4bf3d350-7783-499b-af43-8a11bc1c5265,1139
2022-10-23,2022-10-23 18:39:39,A,269321d2-31d4-4fcf-b4d1-d5df5aa35d9f,1119
2022-10-23,2022-10-23 18:39:53,A,fd0518ef-ca71-4c8f-8f3e-b101ed6fcd0e,1119
2022-10-23,2022-10-23 18:59:25,A,7041b9d3-be26-44ff-9c8c-f5abb6906b72,1139
2022-10-23,2022-10-23 18:38:01,A,1a51abbd-1906-4fee-ad1e-c5e8c1e37e15,1118
2022-10-23,2022-10-23 17:14:56,A,562ec93c-f792-4a48-a72b-0fb195b43461,1034
2022-10-23,2022-10-23 10:01:56,A,f3ae8ef4-2550-4092-bd0c-539c1bd88a0b,601
2022-10-23,2022-10-23 11:00:13,A,14e9b3a2-be8b-451f-938a-439cc62a3981,660
2022-10-23,2022-10-23 10:03:47,A,7fd437c4-ef03-459e-8897-62bac7ce8c3f,603
2022-10-23,2022-10-23 10:15:09,A,d9d82f09-b2ed-4e4c-a427-b5051c7fbd6d,615
2022-10-23,2022-10-23 17:15:00,A,7c1b9b17-4595-4374-a915-d9713168b4ad,1035
2022-10-23,2022-10-23 10:34:15,A,3676ef46-eba6-4187-8cf9-b74200b12a88,634
2022-10-23,2022-10-23 17:35:37,A,63644804-bdca-4d61-ac46-a84ea48a23df,1055
2022-10-23,2022-10-23 09:31:40,A,762b9c1c-262b-4c76-ac45-dd80bb9487e0,571
2022-10-23,2022-10-23 11:19:42,A,ba66e1fd-89eb-4b31-9d06-6b9daa0d5043,679
2022-10-23,2022-10-23 09:58:13,A,c39a254a-11c0-45ab-abd5-8279dc62f900,598
2022-10-23,2022-10-23 14:01:14,A,11a8b6f1-8b6d-4ac3-a079-bb64354ab614,841
2022-10-23,2022-10-23 16:17:01,A,236d9bd3-c9ba-4890-8140-e16279843768,977
2022-10-23,2022-10-23 16:40:50,A,44d3dce1-1f55-47a8-92d0-c1e11497d3cb,1000
2022-10-23,2022-10-23 10:01:30,A,aad962be-a463-4dd4-bea8-717daf4bb9d3,601
2022-10-23,2022-10-23 09:31:21,A,ba59ab13-3182-4a1b-a876-29897ce9039d,571
2022-10-23,2022-10-23 06:06:19,A,129a2238-52bc-4dd2-b5a6-c7b605adebf9,366
2022-10-23,2022-10-23 21:24:25,A,f1c1741a-0f07-4c6f-b67b-d971a6672750,1284
2022-10-23,2022-10-23 21:26:35,A,7597e5dc-338a-43cf-b91a-8c5885545e1e,1286
2022-10-23,2022-10-23 11:12:50,A,37aa49da-dc9c-449e-85f9-8a09265f60d1,672
2022-10-23,2022-10-23 17:36:05,A,7b413284-12e0-4873-aa13-71ae86d1e8b6,1056
2022-10-23,2022-10-23 10:14:00,A,570e96c3-8d5c-4c68-abaa-639d1ad829e0,614
2022-10-23,2022-10-23 16:13:56,A,9c2b4387-c014-47ca-8516-a8147f588ff5,973
2022-10-23,2022-10-23 23:09:32,A,ff5870a9-05ea-4ff4-adb5-ced54c347c22,1389
2022-10-23,2022-10-23 23:26:03,A,7f69c49a-ceb4-4156-9e47-9e0420a9250a,1406
2022-10-23,2022-10-23 23:12:18,A,11e8044d-9e3c-48f6-9664-be0a6ecccdc3,1392
2022-10-23,2022-10-23 23:57:38,A,35adda09-4dec-4996-912c-809d8013f3ec,1437
2022-10-23,2022-10-23 11:36:41,A,cd956a24-a2be-4cdc-92ad-7eb974f3ab1b,696
2022-10-23,2022-10-23 19:12:40,A,accc8578-c05a-4036-ab08-f3465d08a46b,1152
2022-10-23,2022-10-23 11:34:33,A,54e2bfb0-027b-41ab-9d2a-0f17152415c1,694
2022-10-23,2022-10-23 12:41:59,A,ccb36c0c-fc0e-4570-8e7f-be09b559ff5b,761
2022-10-23,2022-10-23 10:43:04,A,32006f1c-4c55-4044-9d25-de49eb6c3dfc,643
2022-10-23,2022-10-23 16:59:30,A,c3b31408-b907-43b3-aefc-55329bba801d,1019
2022-10-23,2022-10-23 08:58:39,A,d09de238-71c5-4ef7-93fa-abb9d39c1d7a,538
2022-10-23,2022-10-23 19:09:18,A,866405af-6c6c-44df-9602-2ea48f887305,1149
2022-10-23,2022-10-23 17:03:34,A,7236ac75-3650-41a4-837a-2cd3fffc3b83,1023
2022-10-23,2022-10-23 19:14:30,A,d171d2ad-b652-4ff8-bfc8-9aca15c59a88,1154
2022-10-23,2022-10-23 18:19:39,A,317c54df-5929-4b28-a9ef-e893a66c493f,1099
2022-10-23,2022-10-23 11:48:06,A,ca0ab916-41a3-4783-9e31-9d2bd6db0911,708
2022-10-23,2022-10-23 12:03:34,A,ca9d225a-a7ed-473a-9386-bdb068119ac4,723
2022-10-23,2022-10-23 10:53:10,A,03105647-4366-4119-937b-6e43e62bbaaf,653
2022-10-23,2022-10-23 16:38:35,A,7e128e2d-cd24-4bd0-b8b9-3127a5fa334f,998
2022-10-23,2022-10-23 15:16:08,A,a8a830e3-a41e-4081-9450-f38d8bb935e8,916
2022-10-23,2022-10-23 16:23:28,A,1249d4ac-df07-46d4-a2b4-b5927834c761,983
2022-10-23,2022-10-23 23:21:47,A,81e0374c-c984-4a12-8e0f-ae437c6b7c8a,1401
2022-10-23,2022-10-23 15:44:08,A,63d35e40-39d2-43c9-8b3a-9253d022051e,944
2022-10-23,2022-10-23 23:21:35,A,334e40f7-73e0-4c36-a75e-34459a6bcad1,1401
2022-10-23,2022-10-23 12:17:25,A,3753e29a-303c-4efb-a9ea-0e322cf60f89,737
2022-10-23,2022-10-23 14:45:32,A,f30995ad-35ee-4265-a218-8a84b99cc312,885
2022-10-23,2022-10-23 20:58:41,A,959aab38-f795-41d3-8800-1769985e7433,1258
2022-10-23,2022-10-23 10:43:41,A,60cb24b7-8333-45d6-bc5a-851518e200a6,643
2022-10-23,2022-10-23 17:05:39,A,0593e4e4-ac10-4378-bc75-32509843fd47,1025
2022-10-23,2022-10-23 10:52:31,A,06767a4a-9f26-452d-929d-38c8437376d0,652
2022-10-23,2022-10-23 08:20:01,A,9e282bb0-2260-41c6-a495-3dd6760279a9,500
2022-10-23,2022-10-23 20:33:27,A,1631ad2e-8dc2-460f-9a7f-18e834b81ad7,1233
2022-10-23,2022-10-23 21:30:51,A,427dca87-a8a0-43f6-887d-73dba70ab126,1290
2022-10-23,2022-10-23 10:58:32,A,45d54a31-690b-4960-ba10-8c3c962f3758,658
2022-10-23,2022-10-23 21:33:58,A,cc4b225b-4fe0-4923-9a14-644bb16f3f35,1293
2022-10-23,2022-10-23 10:46:48,A,486a5400-0656-405e-b8b0-cb459cd3fffb,646
2022-10-23,2022-10-23 23:06:53,A,8bb524af-cccc-4b54-b881-c0883d35b6ed,1386
2022-10-23,2022-10-23 09:35:16,A,114753e0-adea-4d25-9529-1fe364c7d7a2,575
2022-10-23,2022-10-23 17:50:41,A,8652577c-6c73-4222-b553-a4f73d743e25,1070
2022-10-23,2022-10-23 17:12:05,A,781e1eb2-16ed-42b9-9aaa-ac52dbec673b,1032
2022-10-23,2022-10-23 11:19:20,A,035617ca-7d27-4f16-b20b-b1570cbf5de0,679
2022-10-23,2022-10-23 10:58:06,A,bbf6cfc3-64be-4df4-a4d0-8fb5c750e216,658
2022-10-23,2022-10-23 19:38:38,A,287087f9-c393-4635-a481-d72ea7832d36,1178
2022-10-23,2022-10-23 19:15:09,A,0674ff6c-3876-4ec9-881f-a0bc0d81607a,1155
2022-10-23,2022-10-23 19:32:44,A,ad8fb84d-7469-47d5-b148-f8e19f134378,1172
2022-10-23,2022-10-23 07:38:54,A,ae5ca14a-9269-4360-818f-ba7fccc1b209,458
2022-10-23,2022-10-23 10:59:20,A,19dd3c8a-1c9c-4617-bf13-d0938afc1c48,659
2022-10-23,2022-10-23 22:36:33,A,287446c3-a91a-4439-8e56-bdf5e93e518b,1356
2022-10-23,2022-10-23 11:49:01,A,bbb201f8-5131-4aab-9e48-9a413a0791ba,709
2022-10-23,2022-10-23 19:15:16,A,43c7eed4-6f8e-4bb1-862c-d8a4c6a10394,1155
2022-10-23,2022-10-23 11:53:52,A,1619c510-6178-4a91-a4b6-6ddff63344b8,713
2022-10-23,2022-10-23 16:53:26,A,2e72cc2d-db80-4531-b8c5-43d1b5969ed0,1013
2022-10-23,2022-10-23 01:46:34,A,0520b818-beac-4929-a931-cdd95de0cca5,106
2022-10-23,2022-10-23 12:57:13,A,73d08fb4-3d27-4d87-bee1-dad0605c0d5c,777
2022-10-23,2022-10-23 11:35:48,A,1feee51d-3083-4b6a-ab7c-767c509952bf,695
2022-10-23,2022-10-23 18:48:50,A,7a713a2a-561d-41b1-ab14-fd5cbb8a129e,1128
2022-10-23,2022-10-23 11:23:29,A,d94d9b05-56fe-4e68-a049-0a24a4c7dadc,683
2022-10-23,2022-10-23 13:45:30,A,9f9d6dec-a89f-4e76-8302-3f5cb1428dca,825
2022-10-23,2022-10-23 17:37:07,A,e80dac87-4882-4027-96ed-a57a04a9cfcc,1057
2022-10-23,2022-10-23 09:09:56,A,b1fbfda4-6220-46cf-91e9-25335a096a7e,549
2022-10-23,2022-10-23 22:35:58,A,e55cc52c-25e1-4b42-b8a6-c7cbbd7f1436,1355
2022-10-23,2022-10-23 19:32:15,A,4b3f2792-685d-49bc-961d-1d3f6471ea17,1172
2022-10-23,2022-10-23 13:05:57,A,dffba4a0-d020-41bc-a5a8-84dfec568b57,785
2022-10-23,2022-10-23 19:53:31,A,5071b534-b74e-4861-a997-beca47ce81d8,1193
2022-10-23,2022-10-23 19:27:36,A,4e623d68-cad0-4fe4-9842-730d211be59e,1167
2022-10-23,2022-10-23 19:26:20,A,84cbec97-918d-4e61-b4bf-65489ecde685,1166
2022-10-23,2022-10-23 13:25:01,A,07b414f0-5cc3-42ed-ba26-b396fb17507f,805
2022-10-23,2022-10-23 11:03:08,A,c72431c6-08dd-45a2-b64a-e4743bd11575,663
2022-10-23,2022-10-23 09:43:04,A,03c85b67-6b2b-49a3-ad4f-ceaf065e42ac,583
2022-10-23,2022-10-23 16:28:58,A,360ae730-606e-4478-a6b1-b53ad17eb771,988
2022-10-23,2022-10-23 18:18:07,A,fa7e03d1-e18c-42c3-9c6e-8cf6a7211c5c,1098
2022-10-23,2022-10-23 13:05:08,A,ef1dc57c-c1cd-4ff1-bb91-3f81f6343e7e,785
2022-10-23,2022-10-23 11:42:26,A,ff0d88f7-8eb2-4cf0-920b-cc5724410ef5,702
2022-10-23,2022-10-23 15:46:59,A,c61230d3-9515-41ce-b362-e7cb7fd812f7,946
2022-10-23,2022-10-23 19:14:24,A,4be0ae6c-77b1-487f-afe5-11b66a42f709,1154
2022-10-23,2022-10-23 17:58:35,A,835bef97-0c4e-4475-a57c-38bcbb1147ee,1078
2022-10-23,2022-10-23 16:05:37,A,5b667d3d-bc3e-48d7-80e8-dcfe0c006e05,965
2022-10-23,2022-10-23 12:11:13,A,0696990b-a115-4f05-a059-1056fc72ae5d,731
2022-10-23,2022-10-23 16:21:08,A,65ad81e0-f284-4467-8acd-8320c6523ae8,981
2022-10-23,2022-10-23 09:28:31,A,b063291c-e647-4405-86bb-e7752e006bf9,568
2022-10-23,2022-10-23 11:15:45,A,ce812a0c-01e3-49d9-a83c-5dc36c46f826,675
2022-10-23,2022-10-23 18:52:51,A,382faa56-6317-40c2-87df-a7a14c911c69,1132
2022-10-23,2022-10-23 11:21:04,A,c80e1a6d-a1d3-43ee-8954-93dcfd6d87b9,681
2022-10-23,2022-10-23 10:17:26,A,243f4a3e-4437-491b-813c-e048aeeff042,617
2022-10-23,2022-10-23 08:35:51,A,2415f86a-93b5-49ab-86cb-34b96d7b5db5,515
2022-10-23,2022-10-23 09:32:02,A,6ebd8556-5c6b-497e-95ab-941773ecf945,572
2022-10-23,2022-10-23 12:37:55,A,c9919ebd-ee89-407b-a41f-4f00bdb13ee1,757
2022-10-23,2022-10-23 13:16:06,A,bfecd310-4146-4e1c-bdb5-4c9dfa8860a8,796
2022-10-23,2022-10-23 13:43:47,A,46dd006d-b0ff-4937-8cdf-1b933b54b2dc,823
2022-10-23,2022-10-23 08:36:40,A,cd42d432-c4c0-43b4-91c5-ed0fefb833ff,516
2022-10-23,2022-10-23 13:44:41,A,b067c0a3-26de-4343-ad1b-2330c7964f22,824
2022-10-23,2022-10-23 16:23:00,A,90068ca6-b2aa-425d-b4dd-1d32dad1a9db,983
2022-10-23,2022-10-23 15:39:19,A,535ea313-f709-4ec5-99ab-79ab19596bca,939
2022-10-23,2022-10-23 15:24:04,A,4b631871-01d7-4631-b303-c3b8a8224008,924
2022-10-23,2022-10-23 15:14:02,A,81858798-9fa1-400f-be96-0fd698a16cb5,914
2022-10-23,2022-10-23 13:43:18,A,b3bd6b47-8c4d-452e-ab65-24946a1d09c8,823
2022-10-23,2022-10-23 19:13:20,A,927d946b-d514-4e62-a593-a9d41c49e008,1153
2022-10-23,2022-10-23 15:47:31,A,3cc4ccd1-6181-4eb3-b385-6312a9a1769f,947
2022-10-23,2022-10-23 16:45:16,A,26b5268c-ee09-4419-952f-d929061e76ad,1005
2022-10-23,2022-10-23 15:14:35,A,dde13d47-3c84-4180-961e-875a5d2a54cd,914
2022-10-23,2022-10-23 15:13:43,A,d8466359-8b97-4ba4-92d9-0414b1269318,913
2022-10-23,2022-10-23 15:41:02,A,6858b4fc-8c21-4bb9-9276-4a163434c427,941
2022-10-23,2022-10-23 16:50:41,A,22fdf279-3067-4bf1-9afa-84bc927da92b,1010
2022-10-23,2022-10-23 15:13:08,A,dac916f0-53d0-4c5a-b38e-d2e780b8ae4b,913
2022-10-23,2022-10-23 11:38:26,A,78a6bbb3-b623-430f-a843-cf542e883750,698
2022-10-23,2022-10-23 15:04:44,A,33fb0f50-2ef8-4b63-9d30-28d8b87310c3,904
2022-10-23,2022-10-23 16:10:27,A,a4c41327-54b2-4ed9-bc7e-49ddce92d601,970
2022-10-23,2022-10-23 19:42:45,A,ef18bf67-d350-499b-aa27-f2ce59bb571b,1182
2022-10-23,2022-10-23 08:30:07,A,7ccb62cb-66fa-40c7-8563-81179b5aa1d0,510
2022-10-23,2022-10-23 21:47:18,A,cc8cb71c-aa3f-4a8b-a540-37be35b6c6a9,1307
2022-10-23,2022-10-23 18:47:34,A,0038bad9-c554-4139-8a7b-4c1aa216bd3d,1127
2022-10-23,2022-10-23 18:19:34,A,01acf2f8-0ff9-4674-bf5b-e285cd381ed7,1099
2022-10-23,2022-10-23 23:18:21,A,5adb9801-c96e-4a80-be6c-affd14b6b354,1398
2022-10-23,2022-10-23 15:43:40,A,2997f2e1-810e-4428-8ae5-aa7690cb681f,943
2022-10-23,2022-10-23 23:22:27,A,98e99ba8-8e8e-4619-bd04-28d74f4a7bd3,1402
2022-10-23,2022-10-23 09:29:00,A,eab3d6d0-4d35-40fc-bb84-ec9f85997581,569
2022-10-23,2022-10-23 01:05:58,A,f7f528b6-4294-4bd1-b7c0-51c9419b75fe,65
2022-10-23,2022-10-23 13:27:47,A,63f32d0c-b158-4e8f-a7d9-d1460e3c81ac,807
2022-10-23,2022-10-23 16:46:16,A,f19c8a78-adcc-4ec5-a9dd-0dc1b7c3b4b6,1006
2022-10-23,2022-10-23 22:55:29,A,c93e0652-6df8-4c5e-a489-cb2cd18b5648,1375
2022-10-23,2022-10-23 17:58:57,A,4443f102-9744-401c-bd95-8cc88834ec3a,1078
2022-10-23,2022-10-23 11:28:18,A,a76e0177-6e21-439b-ad16-c617767dd8b9,688
2022-10-23,2022-10-23 11:17:10,A,3c6db1e9-9fc8-43f4-b724-f6ff4736eed2,677
2022-10-23,2022-10-23 21:33:42,A,528d89b6-9cf1-441c-bc17-edc6f2e487d4,1293
2022-10-23,2022-10-23 10:43:49,A,7ae29d3e-5a7d-42ef-83bb-445393ca7821,643
2022-10-23,2022-10-23 01:14:10,A,3baefbeb-7cf1-4b95-8de4-feb4ebf1b637,74
2022-10-23,2022-10-23 08:36:42,A,ef18505f-e1f1-4b9e-918c-fcb7454acb11,516
2022-10-23,2022-10-23 12:20:48,A,2088f4c8-a3ee-46a0-b5c9-52163cc8d93b,740
2022-10-23,2022-10-23 16:47:24,A,3081976c-f16c-48d8-9084-2a62d42aa366,1007
2022-10-23,2022-10-23 22:21:29,A,59e75868-e84e-4c51-99f5-f9c2887908a4,1341
2022-10-23,2022-10-23 10:58:15,A,4343e341-76ec-4de3-8abc-32ef7ef1004e,658
2022-10-23,2022-10-23 12:14:49,A,093fa87d-c578-4bae-97e2-014ad296f88f,734
2022-10-23,2022-10-23 20:13:30,A,3f6029d2-f6c3-4620-88bd-648924b90208,1213
2022-10-23,2022-10-23 17:50:40,A,a4dd37a6-953f-4146-b688-d5779e603dd5,1070
2022-10-23,2022-10-23 23:40:44,A,6b1ca8b9-6904-4d7f-be07-50737ab8793e,1420
2022-10-23,2022-10-23 17:51:29,A,99f68485-af80-446c-b183-bc378056f216,1071
2022-10-23,2022-10-23 10:32:58,A,daab5f78-3042-4370-af37-eec490ff053b,632
2022-10-23,2022-10-23 09:55:56,A,71e612a2-5eb6-423a-a415-25a935b25a58,595
2022-10-23,2022-10-23 06:47:05,A,4fa14210-5604-43a5-a074-3757c8b48e42,407
2022-10-23,2022-10-23 09:57:12,A,2a997a61-9a27-4e98-9cc7-1c3d873b79d9,597
2022-10-23,2022-10-23 09:56:16,A,0562ee4b-e19b-4d50-8938-e3da94af55c1,596
2022-10-23,2022-10-23 10:15:55,A,3e71f458-fee2-4d1d-8971-51719768ae26,615
2022-10-23,2022-10-23 23:17:06,A,30cdb1ce-0e09-41bb-9761-05c415d80629,1397
2022-10-23,2022-10-23 13:47:35,A,a2332a83-624f-4b89-bb37-e4a0837d8914,827
2022-10-23,2022-10-23 10:29:58,A,d05e8f52-e074-4119-b64c-5e7f7d2991b0,629
2022-10-23,2022-10-23 12:04:10,A,2ab4dfd7-1079-4742-92a8-f2713f9464d2,724
2022-10-23,2022-10-23 21:39:46,A,6e2028fc-2269-4453-a471-2748108eafc7,1299
2022-10-23,2022-10-23 08:54:23,A,6f58af57-8ef4-4948-b2db-7a5f6be832e9,534
2022-10-23,2022-10-23 12:58:29,A,44dc4c7c-3052-4732-bf4d-a20df8abf3f2,778
2022-10-23,2022-10-23 17:34:05,A,5bf83a43-fda4-4d49-8a65-6e0def650870,1054
2022-10-23,2022-10-23 13:46:19,A,a0178c89-ae80-4c4d-aab5-f233d7c959af,826
2022-10-23,2022-10-23 13:58:31,A,46edc5db-09cf-413b-a78e-1f9299f581ff,838
2022-10-23,2022-10-23 19:13:35,A,dcbb0462-7408-4181-98fb-3c53f42d9371,1153
2022-10-23,2022-10-23 09:10:25,A,ef20fb5c-eaaf-47d4-ae21-b1cc67cb1288,550
2022-10-23,2022-10-23 18:49:45,A,de83112e-f8f0-4071-9eb7-de4987318d80,1129
